"REACTOME_PLC_BETA_MEDIATED_EVENTS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLC_BETA_MEDIATED_EVENTS.html"	"ADCY3"	"ADCY4"	"GNA14"	"GNA15"	"ADCY1"	"ADCY2"	"ADCY7"	"ADCY8"	"ADCY5"	"GNA11"	"ADCY6"	"ADRBK1"	"PRKACG"	"PRKAR2B"	"PRKAR2A"	"PLCB3"	"PLCB4"	"PDE1B"	"PDE1C"	"PDE1A"	"PRKACA"	"PRKACB"	"PLCB1"	"ADCY10"	"PLCB2"	"CREB1"	"ITPR3"	"ITPR1"	"ITPR2"	"PLA2G4A"	"GNAQ"	"CAMK4"	"ADCY9"	"PRKAR1B"	"PRKAR1A"	"CALM3"	"CALM2"	"CALM1"																																																																																																																																																																																																																																																																																																																																																																																																																										
"REACTOME_PLC_GAMMA1_SIGNALLING"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLC_GAMMA1_SIGNALLING.html"	"ADCY3"	"ADCY4"	"ADCY1"	"ADCY2"	"ADCY7"	"ADCY8"	"ADCY5"	"ADCY6"	"ADRBK1"	"PRKACG"	"PRKAR2B"	"PRKAR2A"	"PDE1B"	"PDE1C"	"PDE1A"	"PRKACA"	"PRKACB"	"ADCY10"	"FRS2"	"CREB1"	"PRKCE"	"ITPR3"	"PRKCD"	"ITPR1"	"ITPR2"	"PLCG1"	"ADCY9"	"CAMK4"	"NTRK1"	"PRKAR1B"	"PRKAR1A"	"CALM3"	"CALM2"	"CALM1"	"NGF"																																																																																																																																																																																																																																																																																																																																																																																																																													
"REACTOME_POLYMERASE_SWITCHING"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POLYMERASE_SWITCHING.html"	"POLA1"	"POLA2"	"PRIM1"	"RFC5"	"POLD3"	"POLD4"	"RFC3"	"RFC4"	"RFC1"	"RFC2"	"POLD1"	"POLD2"	"PRIM2"	"PCNA"																																																																																																																																																																																																																																																																																																																																																																																																																																																		
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY.html"	"TUBB2B"	"TUBB2A"	"TUBB2C"	"TBCE"	"TUBB4Q"	"TBCB"	"TBCA"	"TBCD"	"TBCC"	"TUBA3C"	"TUBA3D"	"TUBB6"	"TUBA4A"	"TUBB1"	"TUBA1A"	"TUBA1B"	"TUBA1C"	"TUBB3"	"TUBB4"																																																																																																																																																																																																																																																																																																																																																																																																																																													
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION.html"	"GGCX"	"GPAA1"	"EIF5A"	"PIGK"	"PIGL"	"PIGM"	"PIGF"	"PIGG"	"PIGH"	"PROZ"	"PIGB"	"PIGC"	"PIGA"	"F10"	"PIGX"	"PGAP1"	"PIGW"	"PIGV"	"PIGU"	"PIGT"	"F9"	"PIGS"	"F7"	"PIGQ"	"FURIN"	"PIGP"	"GAS6"	"PIGO"	"PIGN"	"PLAUR"	"PROC"	"SEMA6D"	"DOHH"	"F2"	"DPM1"	"DPM2"	"DPM3"	"DHPS"	"EIF5A2"	"PROS1"																																																																																																																																																																																																																																																																																																																																																																																																																								
"REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC.html"	"TUBB2B"	"TUBB2A"	"TUBB2C"	"VBP1"	"CCT2"	"CCT3"	"TUBB4Q"	"TUBA3C"	"TUBA3D"	"TUBB6"	"TUBA1A"	"TUBB1"	"TUBA1C"	"TUBB3"	"TUBB4"	"ACTB"	"TCP1"	"CCT6A"	"CCT7"	"PFDN2"	"CCT5"	"PFDN1"	"CCT4"	"PFDN6"	"PFDN5"	"PFDN4"	"CCT8"	"TUBA4A"																																																																																																																																																																																																																																																																																																																																																																																																																																				
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA.html"	"NCBP2"	"NCBP1"	"SNRPD3"	"U2AF2"	"SNRPD1"	"RBM5"	"SNRPD2"	"SFRS6"	"SFRS7"	"SFRS4"	"SFRS5"	"DDX23"	"DHX38"	"RBM8A"	"RAE1"	"CLP1"	"DNAJC8"	"SFRS9"	"U2AF1"	"SRRM1"	"NUP37"	"LSM2"	"NUP35"	"CCAR1"	"PABPN1"	"SNRPA1"	"NUP133"	"SF3B14"	"MAGOH"	"EFTUD2"	"PTBP1"	"HNRNPA2B1"	"SFRS1"	"NUPL2"	"HNRNPR"	"NUPL1"	"SFRS3"	"HNRNPU"	"SFRS2"	"PCF11"	"AAAS"	"SNRPB"	"SNRPA"	"SNRPF"	"NUP43"	"SNRPE"	"SNRPG"	"FUS"	"NHP2L1"	"SNRPB2"	"HNRNPA3"	"HNRNPL"	"HNRNPM"	"HNRNPK"	"METTL3"	"HNRNPF"	"CDC40"	"NUP50"	"HNRNPD"	"NUP54"	"HNRNPC"	"SFRS11"	"DHX9"	"CSTF3"	"CSTF2"	"RNPS1"	"NXF1"	"HNRNPA1"	"RBMX"	"HNRNPA0"	"EIF4E"	"HNRNPH2"	"UPF3B"	"NUP62"	"GTF2F1"	"GTF2F2"	"SMC1A"	"HNRNPH1"	"CSTF1"	"NUP188"	"YBX1"	"SEH1L"	"PCBP1"	"PCBP2"	"RANBP2"	"TPR"	"NFX1"	"NUP88"	"NUP85"	"PRPF4"	"PRPF6"	"NUP205"	"SNRNP200"	"CPSF7"	"THOC4"	"SNRNP40"	"NUP107"	"CPSF3"	"CPSF2"	"CPSF1"	"POLR2H"	"POLR2G"	"POLR2F"	"NUP98"	"POLR2E"	"POLR2L"	"NUP160"	"POLR2K"	"POLR2J"	"POLR2I"	"NUP93"	"POLR2D"	"SF3B5"	"SF3B4"	"POLR2C"	"SF3B3"	"POLR2B"	"SF3B2"	"POLR2A"	"SF4"	"SF3B1"	"NUP214"	"POM121"	"CD2BP2"	"PRPF8"	"NUP210"	"NUDT21"	"SNRNP70"	"NUP153"	"NUP155"	"SF3A2"	"SF3A1"	"SLBP"	"SF3A3"	"PAPOLA"	"HNRNPUL1"	"PHF5A"	"TXNL4A"																																																																																																																																																																																																																																																																																																																						
"REACTOME_PROSTANOID_HORMONES"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROSTANOID_HORMONES.html"	"PTGES3"	"GGT5"	"PTGIS"	"TBXAS1"	"PTGS2"	"PTGS1"	"ABCC1"	"LTA4H"	"LTC4S"	"ALOX5"	"DPEP2"																																																																																																																																																																																																																																																																																																																																																																																																																																																					
"REACTOME_PURINE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PURINE_METABOLISM.html"	"XDH"	"ADSS"	"GDA"	"GMPR2"	"NT5C1A"	"NT5C1B"	"DCK"	"HPRT1"	"PNP"	"ADA"	"PFAS"	"PPAT"	"ATIC"	"NT5C2"	"NT5E"	"IMPDH1"	"IMPDH2"	"NT5C"	"ADSSL1"	"DGUOK"	"GMPR"	"AMPD2"	"GMPS"	"AMPD3"	"GART"	"AMPD1"	"APRT"	"ADK"	"ADSL"	"PAICS"																																																																																																																																																																																																																																																																																																																																																																																																																																		
"REACTOME_PURINE_SALVAGE_REACTIONS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PURINE_SALVAGE_REACTIONS.html"	"GMPR2"	"ADK"	"DCK"	"DGUOK"	"AMPD2"	"GMPR"	"HPRT1"	"AMPD3"	"PNP"	"ADA"	"AMPD1"	"APRT"																																																																																																																																																																																																																																																																																																																																																																																																																																																				
"REACTOME_PYRIMIDINE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PYRIMIDINE_METABOLISM.html"	"DCTD"	"UPB1"	"NT5C1A"	"UPP1"	"DCK"	"DPYS"	"CAD"	"TK2"	"TK1"	"TYMS"	"TYMP"	"UMPS"	"NT5M"	"NT5C3"	"DHODH"	"CDA"	"UCK1"	"DPYD"	"UCK2"	"NT5E"	"NT5C"	"DUT"																																																																																																																																																																																																																																																																																																																																																																																																																																										
"REACTOME_PYRUVATE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PYRUVATE_METABOLISM.html"	"PDP1"	"PDK1"	"PDPR"	"LDHB"	"PDK2"	"LDHA"	"BSG"	"PDP2"	"PDK3"	"PDK4"	"DLAT"	"PDHB"	"SLC16A3"	"SLC16A1"	"DLD"	"SLC16A8"	"PDHA1"	"PDHX"																																																																																																																																																																																																																																																																																																																																																																																																																																														
"REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE.html"	"PDP1"	"LDHB"	"LDHA"	"PDP2"	"OGDH"	"PDHB"	"SLC16A1"	"IDH3G"	"IDH2"	"PDHA1"	"SUCLA2"	"PDHX"	"FH"	"PDK1"	"PDK2"	"DLST"	"PDPR"	"BSG"	"ACO2"	"SUCLG2"	"SUCLG1"	"PDK3"	"CS"	"PDK4"	"IDH3B"	"DLAT"	"IDH3A"	"SDHA"	"SLC16A3"	"SDHB"	"NNT"	"SDHC"	"DLD"	"SLC16A8"	"SDHD"	"MDH2"																																																																																																																																																																																																																																																																																																																																																																																																																												
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES.html"	"CCNB1"	"TUBGCP4"	"CDK1"	"TUBGCP3"	"TUBGCP6"	"NEDD1"	"NUMA1"	"TUBGCP5"	"TUBG1"	"TUBG2"	"TUBGCP2"																																																																																																																																																																																																																																																																																																																																																																																																																																																					
"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS.html"	"SLCO1B3"	"BAAT"	"SLCO1A2"	"ALB"	"ABCB11"	"SLCO1B1"	"ABCC3"	"SLC10A2"	"SLC27A5"	"FABP6"	"SLC10A1"																																																																																																																																																																																																																																																																																																																																																																																																																																																					
"REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR.html"	"NCSTN"	"APH1A"	"PSEN1"	"RELA"	"PSEN2"	"APH1B"	"ADAM17"	"NFKB1"	"PSENEN"	"NGFR"	"TRAF6"																																																																																																																																																																																																																																																																																																																																																																																																																																																					
"REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE.html"	"BTRC"	"CDC16"	"PSMD1"	"PSMD2"	"PSMD3"	"PSMD4"	"PSMD5"	"CCNA1"	"PSMD6"	"CCNA2"	"PSMD7"	"CUL1"	"PSMD8"	"PSMD9"	"ANAPC1"	"CDK1"	"ANAPC2"	"ANAPC5"	"ANAPC4"	"SKP1"	"UBE2C"	"CDK2"	"PSMA2"	"PSMA1"	"MAD2L1"	"PSME1"	"PSMA6"	"PSME2"	"PSMA5"	"PSMA4"	"PSMA3"	"BUB1B"	"PSME3"	"UBB"	"ANAPC7"	"PSMB10"	"FZR1"	"ANAPC10"	"ANAPC11"	"PSMA7"	"PSMB5"	"PSMB4"	"PSMF1"	"PSMB7"	"PSMB6"	"PSMB1"	"PSMB3"	"PSMB2"	"FBXO5"	"UBE2D1"	"BUB3"	"CDC23"	"CDC20"	"CDC26"	"CDC27"	"PSMB8"	"PSMB9"	"CCNB1"	"PSMD14"	"PSMC6"	"PSMC5"	"PSMD13"	"PSMC4"	"PSMD12"	"PLK1"	"PSMC3"	"PSMD11"	"PSMD10"	"PSMC2"	"PSMC1"	"UBE2E1"																																																																																																																																																																																																																																																																																																																																																																																									
"REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT.html"	"RPL18"	"RPL17"	"RPL36A"	"RPL19"	"RPL14"	"RPL13"	"RPL15"	"RPLP2"	"FOXO1"	"FGF10"	"PDX1"	"RPLP0"	"SLC2A2"	"RPLP1"	"RPL26L1"	"FAU"	"RPL10"	"RPL11"	"RPL12"	"RPS27A"	"RPL35A"	"HNF4G"	"HES1"	"RPS18"	"RPS19"	"RPS16"	"HNF4A"	"RPS17"	"RPS14"	"RPS15"	"RPS12"	"RPS13"	"RPS10"	"RPS11"	"UBA52"	"ONECUT1"	"ONECUT3"	"RPS25"	"RPS26"	"RPS27"	"RPS28"	"RPL7"	"RPS29"	"RPL6"	"INS"	"RPL9"	"RPL8"	"RPL3"	"RPL5"	"RPL7A"	"RPS20"	"RPL4"	"RPL10A"	"RPS21"	"RPS23"	"NKX2-2"	"RPS24"	"RPSA"	"RPS9"	"RPL23A"	"NEUROG3"	"RPS6"	"RPS5"	"NKX6-1"	"RPS8"	"RPS7"	"NOTCH1"	"RPL18A"	"RPL37A"	"MAFA"	"RBPJ"	"HNF1B"	"HNF1A"	"FOXA2"	"FOXA3"	"PAX6"	"PAX4"	"RPS2"	"RPS3"	"AKT1"	"IAPP"	"RPS3A"	"AKT3"	"AKT2"	"PTF1A"	"RPS4X"	"RPL41"	"PKLR"	"RPL3L"	"RPS4Y1"	"RPL27A"	"RPL35"	"RPS15A"	"RPL36"	"RPL37"	"RPL38"	"RPL39"	"RPL30"	"RPL32"	"RPL31"	"RPL34"	"INSM1"	"RPL26"	"RPL27"	"RPL24"	"RPL28"	"RPL29"	"GCK"	"RPL23"	"RPL13A"	"RPL22"	"RPL21"	"NEUROD1"	"NR5A2"																																																																																																																																																																																																																																																																																																																																														
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.html"	"RPL18"	"RPL17"	"RPL36A"	"RPL19"	"RPL14"	"RPL13"	"RPL15"	"FOXO1"	"RPLP2"	"PDX1"	"RPLP0"	"SLC2A2"	"RPLP1"	"RPL26L1"	"FAU"	"RPL10"	"RPL11"	"RPL12"	"RPS27A"	"RPL35A"	"HNF4G"	"RPS18"	"RPS19"	"RPS16"	"HNF4A"	"RPS17"	"RPS14"	"RPS15"	"RPS12"	"RPS13"	"RPS10"	"RPS11"	"UBA52"	"RPS25"	"RPS26"	"RPS27"	"RPS28"	"RPL7"	"RPS29"	"RPL6"	"INS"	"RPL9"	"RPL8"	"RPL3"	"RPL5"	"RPS20"	"RPL4"	"RPL10A"	"RPL7A"	"RPS21"	"RPS23"	"NKX2-2"	"RPS24"	"RPSA"	"RPS9"	"RPL23A"	"RPS6"	"RPS5"	"RPS8"	"NKX6-1"	"RPS7"	"RPL18A"	"RPL37A"	"MAFA"	"HNF1A"	"FOXA2"	"FOXA3"	"PAX6"	"RPS2"	"RPS3"	"AKT1"	"RPS3A"	"IAPP"	"AKT3"	"AKT2"	"RPS4X"	"RPL41"	"PKLR"	"RPL3L"	"RPS4Y1"	"RPL27A"	"RPL35"	"RPS15A"	"RPL36"	"RPL37"	"RPL38"	"RPL39"	"RPL30"	"RPL32"	"RPL31"	"RPL34"	"RPL26"	"RPL27"	"RPL24"	"RPL28"	"RPL29"	"GCK"	"RPL23"	"RPL13A"	"RPL22"	"RPL21"																																																																																																																																																																																																																																																																																																																																																											
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS.html"	"KLK3"	"IGFBP6"	"IGFALS"	"IGF1"	"IGF2"	"MMP2"	"MMP1"	"PLG"	"CTSL1"	"PAPPA"	"F2"	"PAPPA2"	"IGFBP1"	"IGFBP2"	"IGFBP3"	"IGFBP4"	"IGFBP5"																																																																																																																																																																																																																																																																																																																																																																																																																																															
"REACTOME_REGULATION_OF_INSULIN_SECRETION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_INSULIN_SECRETION.html"	"SYT5"	"ADCY8"	"ADCY5"	"ADCY6"	"PGAM1"	"PGAM2"	"OGDH"	"GNG8"	"RAPGEF4"	"GNG2"	"PDHA1"	"GNG3"	"RAPGEF3"	"GNG4"	"ATP8"	"GNG5"	"ATP6"	"GNG7"	"SUCLG2"	"SUCLG1"	"NNT"	"DLD"	"ATP5C1"	"MDH2"	"ALDOA"	"PFKFB4"	"GNAI2"	"PFKFB3"	"GNAI1"	"PFKFB2"	"ALDOC"	"PFKFB1"	"ALDOB"	"CACNB2"	"CACNB3"	"TPI1"	"INS"	"IDH2"	"COX6B1"	"FH"	"DLAT"	"GNGT1"	"GNGT2"	"COX3"	"COX2"	"COX1"	"COX6A1"	"MARCKS"	"ATP5D"	"ATP5E"	"ATP5B"	"KCNJ11"	"ATP5L"	"ATP5O"	"ATP5I"	"ATP5H"	"ATP5J"	"KCNG2"	"NDUFB11"	"STX1A"	"NDUFB10"	"ACO2"	"SLC25A4"	"SLC25A5"	"SLC25A6"	"NDUFA13"	"NDUFA10"	"NDUFA12"	"NDUFA11"	"GNB2"	"GNAQ"	"GNB1"	"GNB5"	"GNB4"	"GNAS"	"GNB3"	"FFAR1"	"GNG13"	"GNG11"	"COX7A2L"	"GNG12"	"ETFDH"	"SNAP25"	"PDHX"	"ETFB"	"ETFA"	"CS"	"ITPR3"	"ITPR1"	"ITPR2"	"SDHA"	"GAPDHS"	"SDHB"	"SDHC"	"GNG10"	"SDHD"	"ATP5A1"	"PGK1"	"ABCC8"	"KCNC2"	"GNA14"	"GNA15"	"GNA11"	"NDUFAB1"	"COX5A"	"COX5B"	"IQGAP1"	"PDHB"	"PRKACG"	"PRKAR2B"	"UQCR10"	"PRKAR2A"	"UQCR11"	"IDH3G"	"SLC2A2"	"SLC2A1"	"PRKACA"	"PRKACB"	"COX6C"	"AKAP5"	"VAMP2"	"GLP1R"	"COX7B"	"COX7C"	"KCNS3"	"ADRA2A"	"ADRA2C"	"ATP5J2"	"KCNB1"	"COX8A"	"IDH3B"	"CACNA2D2"	"IDH3A"	"NDUFV3"	"NDUFV1"	"PRKAR1B"	"NDUFV2"	"PRKAR1A"	"RAP1A"	"RAP1B"	"CACNA1E"	"CACNA1C"	"CACNA1D"	"CACNA1A"	"PC"	"UQCRC2"	"UQCRC1"	"CYC1"	"UQCRFS1"	"UQCRQ"	"NDUFS7"	"NDUFS6"	"NDUFS5"	"PLCB3"	"NDUFS4"	"NDUFS8"	"SUCLA2"	"NDUFS3"	"PLCB1"	"NDUFS2"	"PLCB2"	"NDUFS1"	"PRKCA"	"ND1"	"ND4"	"PFKL"	"ND5"	"ND2"	"ND3"	"CYCS"	"NDUFC2"	"PFKP"	"STXBP1"	"COX4I1"	"NDUFC1"	"PFKM"	"CHRM3"	"UQCRH"	"PKM2"	"PKLR"	"UQCRB"	"NDUFB3"	"NDUFB4"	"NDUFB5"	"NDUFB6"	"NDUFB7"	"NDUFB8"	"NDUFB9"	"ATP5G1"	"NDUFB1"	"NDUFB2"	"ENO2"	"ENO3"	"ND6"	"GAPDH"	"ENO1"	"NDUFA4"	"NDUFA5"	"DLST"	"NDUFA2"	"NDUFA3"	"GNAO1"	"NDUFA8"	"NDUFA9"	"NDUFA6"	"NDUFA7"	"ATP5F1"	"NDUFA1"	"GCG"	"GPI"	"ND4L"	"GCK"																																																																																																																																																																																																																																												
"REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE.html"	"PRKCA"	"GNA14"	"STX1A"	"GNA15"	"GNAO1"	"GNAI2"	"SYT5"	"GNAI1"	"GNA11"	"STXBP1"	"ITPR3"	"ITPR1"	"ITPR2"	"PLCB3"	"CHRM3"	"GNAQ"	"INS"	"MARCKS"	"VAMP2"	"PLCB1"	"SNAP25"	"PLCB2"																																																																																																																																																																																																																																																																																																																																																																																																																																										
"REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1.html"	"KCNC2"	"SYT5"	"ADCY8"	"ADCY5"	"ADCY6"	"KCNJ11"	"IQGAP1"	"PRKACG"	"GNG8"	"PRKAR2B"	"PRKAR2A"	"RAPGEF4"	"GNG2"	"PRKACA"	"PRKACB"	"GNG3"	"RAPGEF3"	"GNG4"	"GNG5"	"KCNG2"	"GNG7"	"STX1A"	"STXBP1"	"GNB2"	"GNB1"	"AKAP5"	"GNB5"	"GNAS"	"GNB4"	"VAMP2"	"GNB3"	"GLP1R"	"GNAI2"	"GNAI1"	"GNG13"	"CACNB2"	"CACNB3"	"GNG11"	"GNG12"	"KCNS3"	"INS"	"SNAP25"	"GNAO1"	"KCNB1"	"ITPR3"	"CACNA2D2"	"ITPR1"	"ITPR2"	"GCG"	"GNGT1"	"GNGT2"	"PRKAR1B"	"GNG10"	"PRKAR1A"	"RAP1A"	"CACNA1E"	"RAP1B"	"CACNA1C"	"ABCC8"	"CACNA1D"	"CACNA1A"																																																																																																																																																																																																																																																																																																																																																																																																			
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA.html"	"ACOX1"	"SLC27A1"	"PPARA"	"CPT2"	"EHHADH"	"APOA2"	"SIN3B"	"APOA1"	"SIN3A"	"SMARCD3"	"SLC2A2"	"CYP7A1"	"APOA5"	"TGS1"	"TBL1XR1"	"ACADM"	"SULT2A1"	"RXRA"	"NCOA1"	"NCOA2"	"CD36"	"DGAT1"	"NCOA3"	"NCOA6"	"PRIC285"	"CARM1"	"MED1"	"ME1"	"ABCA1"	"CHD9"	"UGT1A9"	"ACSL1"	"CYP4A22"	"PLIN2"	"PLIN1"	"AGT"	"FASN"	"PLTP"	"NR1H3"	"ANGPTL4"	"SREBF1"	"LPL"	"SCD"	"FADS1"	"CREBBP"	"ACACA"	"FADS2"	"UCP1"	"SLC10A2"	"CPT1A"	"MTTP"	"ABCB4"	"PEX11A"	"CYP4A11"	"HDAC3"	"UGT2B4"	"FABP4"	"TBL1X"	"NCOR1"	"SCP2"	"NCOR2"																																																																																																																																																																																																																																																																																																																																																																																																			
"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE.html"	"PSMB10"	"AZIN1"	"PSMA7"	"PSMB5"	"OAZ2"	"PSMB4"	"OAZ3"	"PSMF1"	"PSMB7"	"PSMB6"	"OAZ1"	"PSMB1"	"PSMB3"	"PSMB2"	"PSMD1"	"PSMD2"	"PSMD3"	"PSMD4"	"PSMD5"	"PSMD6"	"NQO1"	"PSMD7"	"PSMD8"	"PSMD9"	"ODC1"	"PSMB8"	"PSMB9"	"PSMA2"	"PSMA1"	"PSMD14"	"PSMC6"	"PSMC5"	"PSMD13"	"PSMA6"	"PSME1"	"PSMC4"	"PSMD12"	"PSME2"	"PSMC3"	"PSMA5"	"PSMD11"	"PSMC2"	"PSMA4"	"PSMD10"	"PSMC1"	"PSMA3"	"PSME3"																																																																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE.html"	"POLB"	"MBD4"	"SMUG1"	"POLD3"	"MPG"	"POLD4"	"MUTYH"	"POLD1"	"POLD2"	"TDG"	"OGG1"	"APEX1"	"CCNO"	"NTHL1"	"FEN1"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE.html"	"POLA1"	"POLA2"	"RPA3"	"PRIM1"	"RPA1"	"POLD3"	"RPA2"	"DNA2"	"POLD4"	"POLD1"	"POLD2"	"PRIM2"	"PCNA"	"FEN1"																																																																																																																																																																																																																																																																																																																																																																																																																																																		
"REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND.html"	"POLD3"	"RPA1"	"POLD4"	"RPA2"	"DNA2"	"POLD1"	"POLD2"	"PCNA"	"FEN1"	"RPA3"																																																																																																																																																																																																																																																																																																																																																																																																																																																						
"REACTOME_REPAIR_SYNTHESIS_OF_PATCH_27_30_BASES_LONG_BY_DNA_POLYMERASE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REPAIR_SYNTHESIS_OF_PATCH_27_30_BASES_LONG_BY_DNA_POLYMERASE.html"	"POLE"	"RPA3"	"RFC5"	"RPA1"	"POLD3"	"RPA2"	"POLD4"	"RFC3"	"RFC4"	"POLE2"	"RFC1"	"RFC2"	"POLD1"	"POLD2"	"PCNA"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY.html"	"MPG"	"MUTYH"	"LIG3"	"TDG"	"POLB"	"MBD4"	"XRCC1"	"OGG1"	"APEX1"	"SMUG1"	"NTHL1"	"CCNO"																																																																																																																																																																																																																																																																																																																																																																																																																																																				
"REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA.html"	"XPO1"	"NUP98"	"NUP160"	"NUP93"	"NUP188"	"RANGAP1"	"NUP214"	"POM121"	"SEH1L"	"RAE1"	"NUP210"	"NUP50"	"NUP37"	"RANBP1"	"RANBP2"	"NUP54"	"NUP35"	"TPR"	"NUP133"	"NUP153"	"NUP88"	"RAN"	"NUP85"	"NUPL2"	"NUP155"	"NUPL1"	"AAAS"	"NUP62"	"NUP205"	"NUP107"	"NUP43"																																																																																																																																																																																																																																																																																																																																																																																																																																	
